approach,alerts_investigated,laundering_caught,pct_of_all_laundering
Amount-only ranking,6050,55.0,1.9386676066267186
Amount-only ranking,6100,55.0,1.9386676066267186
Amount-only ranking,6150,55.0,1.9386676066267186
Amount-only ranking,6200,55.0,1.9386676066267186
Amount-only ranking,6250,55.0,1.9386676066267186
Amount-only ranking,6300,55.0,1.9386676066267186
Amount-only ranking,6350,55.0,1.9386676066267186
Amount-only ranking,6400,55.0,1.9386676066267186
Amount-only ranking,6450,55.0,1.9386676066267186
Amount-only ranking,6500,55.0,1.9386676066267186
Amount-only ranking,6550,55.0,1.9386676066267186
Amount-only ranking,6600,55.0,1.9386676066267186
Amount-only ranking,6650,55.0,1.9386676066267186
Amount-only ranking,6700,55.0,1.9386676066267186
Amount-only ranking,6750,55.0,1.9386676066267186
Amount-only ranking,6800,56.0,1.973916108565386
Amount-only ranking,6850,56.0,1.973916108565386
Amount-only ranking,6900,56.0,1.973916108565386
Amount-only ranking,6950,56.0,1.973916108565386
Amount-only ranking,7000,56.0,1.973916108565386
Amount-only ranking,7050,57.0,2.0091646105040537
Amount-only ranking,7100,57.0,2.0091646105040537
Amount-only ranking,7150,57.0,2.0091646105040537
Amount-only ranking,7200,57.0,2.0091646105040537
Amount-only ranking,7250,57.0,2.0091646105040537
Amount-only ranking,7300,57.0,2.0091646105040537
Amount-only ranking,7350,57.0,2.0091646105040537
Amount-only ranking,7400,57.0,2.0091646105040537
Amount-only ranking,7450,57.0,2.0091646105040537
Amount-only ranking,7500,57.0,2.0091646105040537
Amount-only ranking,7550,57.0,2.0091646105040537
Amount-only ranking,7600,57.0,2.0091646105040537
Amount-only ranking,7650,57.0,2.0091646105040537
Amount-only ranking,7700,57.0,2.0091646105040537
Amount-only ranking,7750,57.0,2.0091646105040537
Amount-only ranking,7800,57.0,2.0091646105040537
Amount-only ranking,7850,57.0,2.0091646105040537
Amount-only ranking,7900,57.0,2.0091646105040537
Amount-only ranking,7950,57.0,2.0091646105040537
Amount-only ranking,8000,57.0,2.0091646105040537
Amount-only ranking,8050,57.0,2.0091646105040537
Amount-only ranking,8100,58.0,2.0444131124427214
Amount-only ranking,8150,58.0,2.0444131124427214
Amount-only ranking,8200,58.0,2.0444131124427214
Amount-only ranking,8250,58.0,2.0444131124427214
Amount-only ranking,8300,58.0,2.0444131124427214
Amount-only ranking,8350,58.0,2.0444131124427214
Amount-only ranking,8400,58.0,2.0444131124427214
Amount-only ranking,8450,58.0,2.0444131124427214
Amount-only ranking,8500,58.0,2.0444131124427214
Amount-only ranking,8550,58.0,2.0444131124427214
Amount-only ranking,8600,58.0,2.0444131124427214
Amount-only ranking,8650,58.0,2.0444131124427214
Amount-only ranking,8700,58.0,2.0444131124427214
Amount-only ranking,8750,58.0,2.0444131124427214
Amount-only ranking,8800,58.0,2.0444131124427214
Amount-only ranking,8850,59.0,2.0796616143813886
Amount-only ranking,8900,59.0,2.0796616143813886
Amount-only ranking,8950,59.0,2.0796616143813886
Amount-only ranking,9000,59.0,2.0796616143813886
Amount-only ranking,9050,59.0,2.0796616143813886
Amount-only ranking,9100,59.0,2.0796616143813886
Amount-only ranking,9150,59.0,2.0796616143813886
Amount-only ranking,9200,59.0,2.0796616143813886
Amount-only ranking,9250,59.0,2.0796616143813886
Amount-only ranking,9300,59.0,2.0796616143813886
Amount-only ranking,9350,59.0,2.0796616143813886
Amount-only ranking,9400,59.0,2.0796616143813886
Amount-only ranking,9450,59.0,2.0796616143813886
Amount-only ranking,9500,59.0,2.0796616143813886
Amount-only ranking,9550,59.0,2.0796616143813886
Amount-only ranking,9600,59.0,2.0796616143813886
Amount-only ranking,9650,59.0,2.0796616143813886
Amount-only ranking,9700,59.0,2.0796616143813886
Amount-only ranking,9750,59.0,2.0796616143813886
Amount-only ranking,9800,60.0,2.1149101163200563
Amount-only ranking,9850,60.0,2.1149101163200563
Amount-only ranking,9900,60.0,2.1149101163200563
Amount-only ranking,9950,60.0,2.1149101163200563
Amount-only ranking,10000,60.0,2.1149101163200563
Amount-only ranking,10050,60.0,2.1149101163200563
Amount-only ranking,10100,60.0,2.1149101163200563
Amount-only ranking,10150,60.0,2.1149101163200563
Amount-only ranking,10200,60.0,2.1149101163200563
Amount-only ranking,10250,60.0,2.1149101163200563
Amount-only ranking,10300,60.0,2.1149101163200563
Amount-only ranking,10350,60.0,2.1149101163200563
Amount-only ranking,10400,60.0,2.1149101163200563
Amount-only ranking,10450,61.0,2.150158618258724
Amount-only ranking,10500,61.0,2.150158618258724
Amount-only ranking,10550,61.0,2.150158618258724
Amount-only ranking,10600,61.0,2.150158618258724
Amount-only ranking,10650,61.0,2.150158618258724
Amount-only ranking,10700,61.0,2.150158618258724
Amount-only ranking,10750,61.0,2.150158618258724
Amount-only ranking,10800,61.0,2.150158618258724
Amount-only ranking,10850,61.0,2.150158618258724
Amount-only ranking,10900,61.0,2.150158618258724
Amount-only ranking,10950,61.0,2.150158618258724
Amount-only ranking,11000,61.0,2.150158618258724
Amount-only ranking,11050,61.0,2.150158618258724
Amount-only ranking,11100,61.0,2.150158618258724
Amount-only ranking,11150,61.0,2.150158618258724
Amount-only ranking,11200,61.0,2.150158618258724
Amount-only ranking,11250,61.0,2.150158618258724
Amount-only ranking,11300,61.0,2.150158618258724
Amount-only ranking,11350,61.0,2.150158618258724
Amount-only ranking,11400,61.0,2.150158618258724
Amount-only ranking,11450,62.0,2.1854071201973917
Amount-only ranking,11500,63.0,2.2206556221360594
Amount-only ranking,11550,63.0,2.2206556221360594
Amount-only ranking,11600,63.0,2.2206556221360594
Amount-only ranking,11650,63.0,2.2206556221360594
Amount-only ranking,11700,63.0,2.2206556221360594
Amount-only ranking,11750,63.0,2.2206556221360594
Amount-only ranking,11800,63.0,2.2206556221360594
Amount-only ranking,11850,63.0,2.2206556221360594
Amount-only ranking,11900,64.0,2.2559041240747266
Amount-only ranking,11950,64.0,2.2559041240747266
Amount-only ranking,12000,64.0,2.2559041240747266
Amount-only ranking,12050,64.0,2.2559041240747266
Amount-only ranking,12100,64.0,2.2559041240747266
Amount-only ranking,12150,64.0,2.2559041240747266
Amount-only ranking,12200,64.0,2.2559041240747266
Amount-only ranking,12250,64.0,2.2559041240747266
Amount-only ranking,12300,64.0,2.2559041240747266
Amount-only ranking,12350,64.0,2.2559041240747266
Amount-only ranking,12400,64.0,2.2559041240747266
Amount-only ranking,12450,64.0,2.2559041240747266
Amount-only ranking,12500,64.0,2.2559041240747266
Amount-only ranking,12550,64.0,2.2559041240747266
Amount-only ranking,12600,65.0,2.2911526260133943
Amount-only ranking,12650,65.0,2.2911526260133943
Amount-only ranking,12700,65.0,2.2911526260133943
Amount-only ranking,12750,65.0,2.2911526260133943
Amount-only ranking,12800,65.0,2.2911526260133943
Amount-only ranking,12850,65.0,2.2911526260133943
Amount-only ranking,12900,65.0,2.2911526260133943
Amount-only ranking,12950,65.0,2.2911526260133943
Amount-only ranking,13000,65.0,2.2911526260133943
Amount-only ranking,13050,65.0,2.2911526260133943
Amount-only ranking,13100,65.0,2.2911526260133943
Amount-only ranking,13150,65.0,2.2911526260133943
Amount-only ranking,13200,65.0,2.2911526260133943
Amount-only ranking,13250,65.0,2.2911526260133943
Amount-only ranking,13300,65.0,2.2911526260133943
Amount-only ranking,13350,65.0,2.2911526260133943
Amount-only ranking,13400,65.0,2.2911526260133943
Amount-only ranking,13450,65.0,2.2911526260133943
Amount-only ranking,13500,65.0,2.2911526260133943
Amount-only ranking,13550,65.0,2.2911526260133943
Amount-only ranking,13600,65.0,2.2911526260133943
Amount-only ranking,13650,65.0,2.2911526260133943
Amount-only ranking,13700,65.0,2.2911526260133943
Amount-only ranking,13750,65.0,2.2911526260133943
Amount-only ranking,13800,65.0,2.2911526260133943
Amount-only ranking,13850,66.0,2.326401127952062
Amount-only ranking,13900,66.0,2.326401127952062
Amount-only ranking,13950,66.0,2.326401127952062
Amount-only ranking,14000,66.0,2.326401127952062
Amount-only ranking,14050,66.0,2.326401127952062
Amount-only ranking,14100,66.0,2.326401127952062
Amount-only ranking,14150,66.0,2.326401127952062
Amount-only ranking,14200,66.0,2.326401127952062
Amount-only ranking,14250,66.0,2.326401127952062
Amount-only ranking,14300,66.0,2.326401127952062
Amount-only ranking,14350,66.0,2.326401127952062
Amount-only ranking,14400,66.0,2.326401127952062
Amount-only ranking,14450,66.0,2.326401127952062
Amount-only ranking,14500,66.0,2.326401127952062
Amount-only ranking,14550,66.0,2.326401127952062
Amount-only ranking,14600,66.0,2.326401127952062
Amount-only ranking,14650,66.0,2.326401127952062
Amount-only ranking,14700,66.0,2.326401127952062
Amount-only ranking,14750,67.0,2.3616496298907297
Amount-only ranking,14800,67.0,2.3616496298907297
Amount-only ranking,14850,68.0,2.396898131829397
Amount-only ranking,14900,68.0,2.396898131829397
Amount-only ranking,14950,69.0,2.4321466337680646
Amount-only ranking,15000,69.0,2.4321466337680646
Amount-only ranking,15050,69.0,2.4321466337680646
Amount-only ranking,15100,69.0,2.4321466337680646
Amount-only ranking,15150,70.0,2.4673951357067323
Amount-only ranking,15200,70.0,2.4673951357067323
Amount-only ranking,15250,71.0,2.5026436376454
Amount-only ranking,15300,71.0,2.5026436376454
Amount-only ranking,15350,71.0,2.5026436376454
Amount-only ranking,15400,71.0,2.5026436376454
Amount-only ranking,15450,71.0,2.5026436376454
Amount-only ranking,15500,71.0,2.5026436376454
Amount-only ranking,15550,71.0,2.5026436376454
Amount-only ranking,15600,71.0,2.5026436376454
Amount-only ranking,15650,73.0,2.5731406415227354
Amount-only ranking,15700,73.0,2.5731406415227354
Amount-only ranking,15750,73.0,2.5731406415227354
Amount-only ranking,15800,73.0,2.5731406415227354
Amount-only ranking,15850,73.0,2.5731406415227354
Amount-only ranking,15900,74.0,2.608389143461403
Amount-only ranking,15950,74.0,2.608389143461403
Amount-only ranking,16000,74.0,2.608389143461403
Amount-only ranking,16050,75.0,2.6436376454000707
Amount-only ranking,16100,75.0,2.6436376454000707
Amount-only ranking,16150,75.0,2.6436376454000707
Amount-only ranking,16200,75.0,2.6436376454000707
Amount-only ranking,16250,75.0,2.6436376454000707
Amount-only ranking,16300,75.0,2.6436376454000707
Amount-only ranking,16350,75.0,2.6436376454000707
Amount-only ranking,16400,75.0,2.6436376454000707
Amount-only ranking,16450,75.0,2.6436376454000707
Amount-only ranking,16500,75.0,2.6436376454000707
Amount-only ranking,16550,75.0,2.6436376454000707
Amount-only ranking,16600,75.0,2.6436376454000707
Amount-only ranking,16650,75.0,2.6436376454000707
Amount-only ranking,16700,75.0,2.6436376454000707
Amount-only ranking,16750,75.0,2.6436376454000707
Amount-only ranking,16800,75.0,2.6436376454000707
Amount-only ranking,16850,75.0,2.6436376454000707
Amount-only ranking,16900,75.0,2.6436376454000707
Amount-only ranking,16950,75.0,2.6436376454000707
Amount-only ranking,17000,75.0,2.6436376454000707
Amount-only ranking,17050,75.0,2.6436376454000707
Amount-only ranking,17100,75.0,2.6436376454000707
Amount-only ranking,17150,76.0,2.678886147338738
Amount-only ranking,17200,76.0,2.678886147338738
Amount-only ranking,17250,76.0,2.678886147338738
Amount-only ranking,17300,76.0,2.678886147338738
Amount-only ranking,17350,77.0,2.7141346492774057
Amount-only ranking,17400,77.0,2.7141346492774057
Amount-only ranking,17450,77.0,2.7141346492774057
Amount-only ranking,17500,77.0,2.7141346492774057
Amount-only ranking,17550,77.0,2.7141346492774057
Amount-only ranking,17600,77.0,2.7141346492774057
Amount-only ranking,17650,77.0,2.7141346492774057
Amount-only ranking,17700,77.0,2.7141346492774057
Amount-only ranking,17750,77.0,2.7141346492774057
Amount-only ranking,17800,78.0,2.7493831512160734
Amount-only ranking,17850,79.0,2.784631653154741
Amount-only ranking,17900,79.0,2.784631653154741
Amount-only ranking,17950,79.0,2.784631653154741
Amount-only ranking,18000,79.0,2.784631653154741
Amount-only ranking,18050,79.0,2.784631653154741
Amount-only ranking,18100,79.0,2.784631653154741
Amount-only ranking,18150,79.0,2.784631653154741
Amount-only ranking,18200,79.0,2.784631653154741
Amount-only ranking,18250,79.0,2.784631653154741
Amount-only ranking,18300,79.0,2.784631653154741
Amount-only ranking,18350,79.0,2.784631653154741
Amount-only ranking,18400,79.0,2.784631653154741
Amount-only ranking,18450,79.0,2.784631653154741
Amount-only ranking,18500,79.0,2.784631653154741
Amount-only ranking,18550,80.0,2.8198801550934087
Amount-only ranking,18600,80.0,2.8198801550934087
Amount-only ranking,18650,80.0,2.8198801550934087
Amount-only ranking,18700,80.0,2.8198801550934087
Amount-only ranking,18750,80.0,2.8198801550934087
Amount-only ranking,18800,80.0,2.8198801550934087
Amount-only ranking,18850,80.0,2.8198801550934087
Amount-only ranking,18900,80.0,2.8198801550934087
Amount-only ranking,18950,80.0,2.8198801550934087
Amount-only ranking,19000,80.0,2.8198801550934087
Amount-only ranking,19050,80.0,2.8198801550934087
Amount-only ranking,19100,80.0,2.8198801550934087
Amount-only ranking,19150,81.0,2.855128657032076
Amount-only ranking,19200,81.0,2.855128657032076
Amount-only ranking,19250,81.0,2.855128657032076
Amount-only ranking,19300,82.0,2.8903771589707437
Amount-only ranking,19350,82.0,2.8903771589707437
Amount-only ranking,19400,82.0,2.8903771589707437
Amount-only ranking,19450,82.0,2.8903771589707437
Amount-only ranking,19500,82.0,2.8903771589707437
Amount-only ranking,19550,82.0,2.8903771589707437
Amount-only ranking,19600,83.0,2.9256256609094113
Amount-only ranking,19650,83.0,2.9256256609094113
Amount-only ranking,19700,83.0,2.9256256609094113
Amount-only ranking,19750,83.0,2.9256256609094113
Amount-only ranking,19800,83.0,2.9256256609094113
Amount-only ranking,19850,83.0,2.9256256609094113
Amount-only ranking,19900,84.0,2.960874162848079
Amount-only ranking,19950,84.0,2.960874162848079
Amount-only ranking,20000,84.0,2.960874162848079
Amount-only ranking,20050,84.0,2.960874162848079
Amount-only ranking,20100,84.0,2.960874162848079
Amount-only ranking,20150,85.0,2.9961226647867467
Amount-only ranking,20200,85.0,2.9961226647867467
Amount-only ranking,20250,85.0,2.9961226647867467
Amount-only ranking,20300,85.0,2.9961226647867467
Amount-only ranking,20350,85.0,2.9961226647867467
Amount-only ranking,20400,85.0,2.9961226647867467
Amount-only ranking,20450,85.0,2.9961226647867467
Amount-only ranking,20500,85.0,2.9961226647867467
Amount-only ranking,20550,85.0,2.9961226647867467
Amount-only ranking,20600,85.0,2.9961226647867467
Amount-only ranking,20650,85.0,2.9961226647867467
Amount-only ranking,20700,86.0,3.031371166725414
Amount-only ranking,20750,86.0,3.031371166725414
Amount-only ranking,20800,86.0,3.031371166725414
Amount-only ranking,20850,86.0,3.031371166725414
Amount-only ranking,20900,86.0,3.031371166725414
Amount-only ranking,20950,86.0,3.031371166725414
Amount-only ranking,21000,86.0,3.031371166725414
Amount-only ranking,21050,86.0,3.031371166725414
Amount-only ranking,21100,86.0,3.031371166725414
Amount-only ranking,21150,86.0,3.031371166725414
Amount-only ranking,21200,86.0,3.031371166725414
Amount-only ranking,21250,86.0,3.031371166725414
Amount-only ranking,21300,86.0,3.031371166725414
Amount-only ranking,21350,86.0,3.031371166725414
Amount-only ranking,21400,86.0,3.031371166725414
Amount-only ranking,21450,86.0,3.031371166725414
Amount-only ranking,21500,86.0,3.031371166725414
Amount-only ranking,21550,86.0,3.031371166725414
Amount-only ranking,21600,87.0,3.0666196686640816
Amount-only ranking,21650,87.0,3.0666196686640816
Amount-only ranking,21700,88.0,3.1018681706027493
Amount-only ranking,21750,89.0,3.137116672541417
Amount-only ranking,21800,89.0,3.137116672541417
Amount-only ranking,21850,89.0,3.137116672541417
Amount-only ranking,21900,89.0,3.137116672541417
Amount-only ranking,21950,89.0,3.137116672541417
Amount-only ranking,22000,89.0,3.137116672541417
Amount-only ranking,22050,89.0,3.137116672541417
Amount-only ranking,22100,89.0,3.137116672541417
Amount-only ranking,22150,89.0,3.137116672541417
Amount-only ranking,22200,89.0,3.137116672541417
Amount-only ranking,22250,89.0,3.137116672541417
Amount-only ranking,22300,89.0,3.137116672541417
Amount-only ranking,22350,89.0,3.137116672541417
Amount-only ranking,22400,89.0,3.137116672541417
Amount-only ranking,22450,89.0,3.137116672541417
Amount-only ranking,22500,89.0,3.137116672541417
Amount-only ranking,22550,89.0,3.137116672541417
Amount-only ranking,22600,89.0,3.137116672541417
Amount-only ranking,22650,89.0,3.137116672541417
Amount-only ranking,22700,90.0,3.1723651744800843
Amount-only ranking,22750,90.0,3.1723651744800843
Amount-only ranking,22800,90.0,3.1723651744800843
Amount-only ranking,22850,91.0,3.2076136764187524
Amount-only ranking,22900,91.0,3.2076136764187524
Amount-only ranking,22950,91.0,3.2076136764187524
Amount-only ranking,23000,91.0,3.2076136764187524
Amount-only ranking,23050,91.0,3.2076136764187524
Amount-only ranking,23100,91.0,3.2076136764187524
Amount-only ranking,23150,91.0,3.2076136764187524
Amount-only ranking,23200,91.0,3.2076136764187524
Amount-only ranking,23250,91.0,3.2076136764187524
Amount-only ranking,23300,91.0,3.2076136764187524
Amount-only ranking,23350,91.0,3.2076136764187524
Amount-only ranking,23400,91.0,3.2076136764187524
Amount-only ranking,23450,91.0,3.2076136764187524
Amount-only ranking,23500,91.0,3.2076136764187524
Amount-only ranking,23550,91.0,3.2076136764187524
Amount-only ranking,23600,91.0,3.2076136764187524
Amount-only ranking,23650,91.0,3.2076136764187524
Amount-only ranking,23700,91.0,3.2076136764187524
Amount-only ranking,23750,91.0,3.2076136764187524
Amount-only ranking,23800,91.0,3.2076136764187524
Amount-only ranking,23850,91.0,3.2076136764187524
Amount-only ranking,23900,92.0,3.2428621783574196
Amount-only ranking,23950,92.0,3.2428621783574196
Amount-only ranking,24000,92.0,3.2428621783574196
Amount-only ranking,24050,92.0,3.2428621783574196
Amount-only ranking,24100,92.0,3.2428621783574196
Amount-only ranking,24150,92.0,3.2428621783574196
Amount-only ranking,24200,92.0,3.2428621783574196
Amount-only ranking,24250,92.0,3.2428621783574196
Amount-only ranking,24300,92.0,3.2428621783574196
Amount-only ranking,24350,92.0,3.2428621783574196
Amount-only ranking,24400,92.0,3.2428621783574196
Amount-only ranking,24450,92.0,3.2428621783574196
Amount-only ranking,24500,92.0,3.2428621783574196
Amount-only ranking,24550,92.0,3.2428621783574196
Amount-only ranking,24600,92.0,3.2428621783574196
Amount-only ranking,24650,92.0,3.2428621783574196
Amount-only ranking,24700,92.0,3.2428621783574196
Amount-only ranking,24750,92.0,3.2428621783574196
Amount-only ranking,24800,93.0,3.2781106802960878
Amount-only ranking,24850,93.0,3.2781106802960878
Amount-only ranking,24900,95.0,3.3486076841734227
Amount-only ranking,24950,95.0,3.3486076841734227
Amount-only ranking,25000,95.0,3.3486076841734227
Logistic regression,0,0.0,0.0
Logistic regression,50,50.0,1.7624250969333801
Logistic regression,100,100.0,3.5248501938667602
Logistic regression,150,136.0,4.793796263658794
Logistic regression,200,136.0,4.793796263658794
Logistic regression,250,137.0,4.829044765597462
Logistic regression,300,139.0,4.899541769474798
Logistic regression,350,140.0,4.934790271413465
Logistic regression,400,140.0,4.934790271413465
Logistic regression,450,140.0,4.934790271413465
Logistic regression,500,140.0,4.934790271413465
Logistic regression,550,142.0,5.0052872752908
Logistic regression,600,142.0,5.0052872752908
Logistic regression,650,142.0,5.0052872752908
Logistic regression,700,142.0,5.0052872752908
Logistic regression,750,142.0,5.0052872752908
Logistic regression,800,142.0,5.0052872752908
Logistic regression,850,142.0,5.0052872752908
Logistic regression,900,143.0,5.040535777229468
Logistic regression,950,143.0,5.040535777229468
Logistic regression,1000,144.0,5.075784279168135
Logistic regression,1050,144.0,5.075784279168135
Logistic regression,1100,144.0,5.075784279168135
Logistic regression,1150,144.0,5.075784279168135
Logistic regression,1200,144.0,5.075784279168135
Logistic regression,1250,145.0,5.111032781106803
Logistic regression,1300,145.0,5.111032781106803
Logistic regression,1350,146.0,5.146281283045471
Logistic regression,1400,146.0,5.146281283045471
Logistic regression,1450,146.0,5.146281283045471
Logistic regression,1500,147.0,5.181529784984138
Logistic regression,1550,147.0,5.181529784984138
Logistic regression,1600,148.0,5.216778286922806
Logistic regression,1650,149.0,5.252026788861473
Logistic regression,1700,149.0,5.252026788861473
Logistic regression,1750,150.0,5.2872752908001415
Logistic regression,1800,152.0,5.357772294677476
Logistic regression,1850,152.0,5.357772294677476
Logistic regression,1900,155.0,5.463517800493479
Logistic regression,1950,155.0,5.463517800493479
Logistic regression,2000,155.0,5.463517800493479
Logistic regression,2050,157.0,5.534014804370814
Logistic regression,2100,157.0,5.534014804370814
Logistic regression,2150,158.0,5.569263306309482
Logistic regression,2200,158.0,5.569263306309482
Logistic regression,2250,159.0,5.604511808248149
Logistic regression,2300,159.0,5.604511808248149
Logistic regression,2350,159.0,5.604511808248149
Logistic regression,2400,159.0,5.604511808248149
Logistic regression,2450,159.0,5.604511808248149
Logistic regression,2500,160.0,5.6397603101868174
Logistic regression,2550,161.0,5.675008812125484
Logistic regression,2600,161.0,5.675008812125484
Logistic regression,2650,161.0,5.675008812125484
Logistic regression,2700,161.0,5.675008812125484
Logistic regression,2750,162.0,5.710257314064152
Logistic regression,2800,162.0,5.710257314064152
Logistic regression,2850,163.0,5.74550581600282
Logistic regression,2900,164.0,5.780754317941487
Logistic regression,2950,165.0,5.816002819880155
Logistic regression,3000,166.0,5.851251321818823
Logistic regression,3050,166.0,5.851251321818823
Logistic regression,3100,166.0,5.851251321818823
Logistic regression,3150,167.0,5.88649982375749
Logistic regression,3200,167.0,5.88649982375749
Logistic regression,3250,168.0,5.921748325696158
Logistic regression,3300,169.0,5.956996827634826
Logistic regression,3350,169.0,5.956996827634826
Logistic regression,3400,169.0,5.956996827634826
Logistic regression,3450,169.0,5.956996827634826
Logistic regression,3500,170.0,5.992245329573493
Logistic regression,3550,170.0,5.992245329573493
Logistic regression,3600,170.0,5.992245329573493
Logistic regression,3650,170.0,5.992245329573493
Logistic regression,3700,170.0,5.992245329573493
Logistic regression,3750,171.0,6.027493831512161
Logistic regression,3800,171.0,6.027493831512161
Logistic regression,3850,171.0,6.027493831512161
Logistic regression,3900,171.0,6.027493831512161
Logistic regression,3950,173.0,6.0979908353894965
Logistic regression,4000,173.0,6.0979908353894965
Logistic regression,4050,176.0,6.203736341205499
Logistic regression,4100,176.0,6.203736341205499
Logistic regression,4150,177.0,6.238984843144166
Logistic regression,4200,177.0,6.238984843144166
Logistic regression,4250,177.0,6.238984843144166
Logistic regression,4300,178.0,6.274233345082834
Logistic regression,4350,180.0,6.3447303489601685
Logistic regression,4400,180.0,6.3447303489601685
Logistic regression,4450,180.0,6.3447303489601685
Logistic regression,4500,180.0,6.3447303489601685
Logistic regression,4550,180.0,6.3447303489601685
Logistic regression,4600,180.0,6.3447303489601685
Logistic regression,4650,180.0,6.3447303489601685
Logistic regression,4700,180.0,6.3447303489601685
Logistic regression,4750,181.0,6.379978850898836
Logistic regression,4800,182.0,6.415227352837505
Logistic regression,4850,182.0,6.415227352837505
Logistic regression,4900,182.0,6.415227352837505
Logistic regression,4950,183.0,6.4504758547761725
Logistic regression,5000,183.0,6.4504758547761725
Logistic regression,5050,183.0,6.4504758547761725
Logistic regression,5100,184.0,6.485724356714839
Logistic regression,5150,184.0,6.485724356714839
Logistic regression,5200,185.0,6.520972858653508
Logistic regression,5250,185.0,6.520972858653508
Logistic regression,5300,185.0,6.520972858653508
Logistic regression,5350,186.0,6.5562213605921755
Logistic regression,5400,186.0,6.5562213605921755
Logistic regression,5450,186.0,6.5562213605921755
Logistic regression,5500,189.0,6.661966866408179
Logistic regression,5550,189.0,6.661966866408179
Logistic regression,5600,189.0,6.661966866408179
Logistic regression,5650,190.0,6.697215368346845
Logistic regression,5700,191.0,6.732463870285513
Logistic regression,5750,193.0,6.8029608741628484
Logistic regression,5800,195.0,6.873457878040183
Logistic regression,5850,196.0,6.908706379978851
Logistic regression,5900,197.0,6.943954881917519
Logistic regression,5950,197.0,6.943954881917519
Logistic regression,6000,198.0,6.979203383856186
Logistic regression,6050,199.0,7.014451885794854
Logistic regression,6100,200.0,7.0497003877335205
Logistic regression,6150,200.0,7.0497003877335205
Logistic regression,6200,200.0,7.0497003877335205
Logistic regression,6250,201.0,7.084948889672189
Logistic regression,6300,201.0,7.084948889672189
Logistic regression,6350,204.0,7.190694395488191
Logistic regression,6400,205.0,7.22594289742686
Logistic regression,6450,205.0,7.22594289742686
Logistic regression,6500,206.0,7.261191399365527
Logistic regression,6550,208.0,7.331688403242863
Logistic regression,6600,208.0,7.331688403242863
Logistic regression,6650,208.0,7.331688403242863
Logistic regression,6700,208.0,7.331688403242863
Logistic regression,6750,209.0,7.36693690518153
Logistic regression,6800,209.0,7.36693690518153
Logistic regression,6850,209.0,7.36693690518153
Logistic regression,6900,210.0,7.402185407120197
Logistic regression,6950,211.0,7.437433909058864
Logistic regression,7000,213.0,7.5079309129362
Logistic regression,7050,215.0,7.578427916813535
Logistic regression,7100,215.0,7.578427916813535
Logistic regression,7150,215.0,7.578427916813535
Logistic regression,7200,217.0,7.648924920690871
Logistic regression,7250,218.0,7.684173422629538
Logistic regression,7300,219.0,7.719421924568206
Logistic regression,7350,219.0,7.719421924568206
Logistic regression,7400,219.0,7.719421924568206
Logistic regression,7450,219.0,7.719421924568206
Logistic regression,7500,220.0,7.754670426506874
Logistic regression,7550,220.0,7.754670426506874
Logistic regression,7600,224.0,7.895664434261544
Logistic regression,7650,226.0,7.966161438138879
Logistic regression,7700,227.0,8.001409940077547
Logistic regression,7750,228.0,8.036658442016215
Logistic regression,7800,228.0,8.036658442016215
Logistic regression,7850,228.0,8.036658442016215
Logistic regression,7900,230.0,8.107155445893548
Logistic regression,7950,232.0,8.177652449770886
Logistic regression,8000,232.0,8.177652449770886
Logistic regression,8050,232.0,8.177652449770886
Logistic regression,8100,233.0,8.212900951709551
Logistic regression,8150,233.0,8.212900951709551
Logistic regression,8200,234.0,8.24814945364822
Logistic regression,8250,234.0,8.24814945364822
Logistic regression,8300,235.0,8.283397955586889
Logistic regression,8350,235.0,8.283397955586889
Logistic regression,8400,236.0,8.318646457525555
Logistic regression,8450,236.0,8.318646457525555
Logistic regression,8500,237.0,8.353894959464222
Logistic regression,8550,237.0,8.353894959464222
Logistic regression,8600,239.0,8.424391963341558
Logistic regression,8650,241.0,8.494888967218893
Logistic regression,8700,241.0,8.494888967218893
Logistic regression,8750,242.0,8.53013746915756
Logistic regression,8800,242.0,8.53013746915756
Logistic regression,8850,242.0,8.53013746915756
Logistic regression,8900,242.0,8.53013746915756
Logistic regression,8950,242.0,8.53013746915756
Logistic regression,9000,244.0,8.600634473034896
Logistic regression,9050,244.0,8.600634473034896
Logistic regression,9100,244.0,8.600634473034896
Logistic regression,9150,244.0,8.600634473034896
Logistic regression,9200,246.0,8.671131476912231
Logistic regression,9250,247.0,8.706379978850899
Logistic regression,9300,248.0,8.741628480789567
Logistic regression,9350,251.0,8.84737398660557
Logistic regression,9400,253.0,8.917870990482903
Logistic regression,9450,254.0,8.953119492421573
Logistic regression,9500,255.0,8.98836799436024
Logistic regression,9550,256.0,9.023616496298906
Logistic regression,9600,257.0,9.058864998237574
Logistic regression,9650,257.0,9.058864998237574
Logistic regression,9700,257.0,9.058864998237574
Logistic regression,9750,257.0,9.058864998237574
Logistic regression,9800,258.0,9.094113500176244
Logistic regression,9850,259.0,9.12936200211491
Logistic regression,9900,260.0,9.164610504053577
Logistic regression,9950,261.0,9.199859005992245
Logistic regression,10000,263.0,9.27035600986958
Logistic regression,10050,264.0,9.305604511808248
Logistic regression,10100,265.0,9.340853013746916
Logistic regression,10150,266.0,9.376101515685583
Logistic regression,10200,267.0,9.411350017624251
Logistic regression,10250,269.0,9.481847021501586
Logistic regression,10300,270.0,9.517095523440254
Logistic regression,10350,271.0,9.552344025378922
